fips,area_type,year,average_unemployment_rate
51147,County,2002,5.9
51147,County,2003,5.7
51147,County,2004,5.7
51147,County,2005,5.8
51147,County,2006,4.8
51147,County,2007,4.6
51147,County,2008,5.5
51147,County,2009,8.9
51147,County,2010,9.7
51147,County,2011,9.0
51147,County,2012,8.5
51147,County,2013,8.4
51147,County,2014,7.9
51147,County,2015,6.5
51147,County,2016,5.4
51149,County,1990,3.8
51149,County,1991,5.0
51149,County,1992,6.3
51149,County,1993,4.4
51149,County,1994,4.3
51149,County,1995,3.9
51149,County,1996,3.6
51149,County,1997,3.1
51149,County,1998,3.0
51149,County,1999,2.8
51149,County,2000,2.6
51149,County,2001,3.5
51149,County,2002,3.9
51149,County,2003,4.2
51149,County,2004,3.7
51149,County,2005,3.9
51149,County,2006,3.4
51149,County,2007,3.2
51149,County,2008,4.3
51149,County,2009,6.9
51149,County,2010,8.1
51149,County,2011,7.8
51149,County,2012,7.4
51149,County,2013,7.0
51149,County,2014,6.3
51149,County,2015,5.3
51149,County,2016,4.6
51153,County,1990,2.3
51153,County,1991,4.0
51153,County,1992,4.7
51153,County,1993,3.6
51153,County,1994,3.3
51153,County,1995,3.3
51153,County,1996,2.8
51153,County,1997,2.6
51153,County,1998,2.0
51153,County,1999,1.9
51153,County,2000,1.8
51153,County,2001,2.5
51153,County,2002,3.4
51153,County,2003,3.4
51153,County,2004,3.0
51153,County,2005,2.7
51153,County,2006,2.4
51153,County,2007,2.5
51153,County,2008,3.3
51153,County,2009,5.5
51153,County,2010,6.1
51153,County,2011,5.7
51153,County,2012,5.3
51153,County,2013,5.2
51153,County,2014,4.9
51153,County,2015,4.1
51153,County,2016,3.5
51155,County,1990,13.5
51155,County,1991,12.6
51155,County,1992,9.8
51155,County,1993,9.9
51155,County,1994,7.0
51155,County,1995,6.2
51155,County,1996,9.5
51155,County,1997,5.2
51155,County,1998,4.0
51155,County,1999,4.4
51155,County,2000,4.6
51155,County,2001,7.1
51155,County,2002,6.3
51155,County,2003,6.1
51155,County,2004,6.0
51155,County,2005,4.5
51155,County,2006,3.9
51155,County,2007,5.5
51155,County,2008,6.4
51155,County,2009,10.9
51155,County,2010,11.1
51155,County,2011,8.7
51155,County,2012,7.4
51155,County,2013,7.5
51155,County,2014,6.1
51155,County,2015,5.0
51155,County,2016,5.4
51157,County,1990,5.8
51157,County,1991,8.7
51157,County,1992,7.7
51157,County,1993,4.2
51157,County,1994,5.0
51157,County,1995,5.0
51157,County,1996,3.8
51157,County,1997,6.1
51157,County,1998,3.0
51157,County,1999,2.0
51157,County,2000,1.9
51157,County,2001,2.4
51157,County,2002,3.4
51157,County,2003,3.0
51157,County,2004,2.7
51157,County,2005,2.6
51157,County,2006,2.4
51157,County,2007,2.5
51157,County,2008,3.5
51157,County,2009,5.8
51157,County,2010,6.3
51157,County,2011,5.6
51157,County,2012,5.4
51157,County,2013,5.1
51157,County,2014,4.8
51157,County,2015,4.1
51157,County,2016,3.5
51159,County,1990,6.9
51159,County,1991,7.6
51159,County,1992,9.7
51159,County,1993,8.5
51159,County,1994,7.0
51159,County,1995,6.2
51159,County,1996,7.8
51159,County,1997,6.1
51159,County,1998,4.8
51159,County,1999,4.5
51159,County,2000,4.4
51159,County,2001,4.1
51159,County,2002,5.7
51159,County,2003,6.3
51159,County,2004,5.3
51159,County,2005,4.7
51159,County,2006,4.9
51159,County,2007,4.3
51159,County,2008,5.0
51159,County,2009,7.7
51159,County,2010,7.1
51159,County,2011,6.7
51159,County,2012,6.4
51159,County,2013,6.2
51159,County,2014,5.5
51159,County,2015,4.6
51159,County,2016,4.0
51161,County,1990,2.9
51161,County,1991,4.0
51161,County,1992,4.1
51161,County,1993,4.0
51161,County,1994,2.8
51161,County,1995,2.2
51161,County,1996,2.2
51161,County,1997,2.3
51161,County,1998,1.6
51161,County,1999,1.3
51161,County,2000,1.7
51161,County,2001,2.5
51161,County,2002,3.3
51161,County,2003,3.4
51161,County,2004,3.3
51161,County,2005,3.0
51161,County,2006,2.6
51161,County,2007,2.5
51161,County,2008,3.2
51161,County,2009,5.9
51161,County,2010,6.3
51161,County,2011,5.7
51161,County,2012,5.2
51161,County,2013,5.0
51161,County,2014,4.6
51161,County,2015,3.9
51161,County,2016,3.4
51163,County,1990,5.8
51163,County,1991,8.1
51163,County,1992,9.6
51163,County,1993,7.7
51163,County,1994,5.8
51163,County,1995,5.0
51163,County,1996,4.5
51163,County,1997,3.2
51163,County,1998,2.2
51163,County,1999,2.1
51163,County,2000,2.2
51163,County,2001,2.9
51163,County,2002,3.5
51163,County,2003,3.7
51163,County,2004,3.3
51163,County,2005,3.1
51163,County,2006,2.8
51163,County,2007,2.9
51163,County,2008,4.1
51163,County,2009,6.5
51163,County,2010,7.5
51163,County,2011,6.8
51163,County,2012,6.1
51163,County,2013,5.8
51163,County,2014,5.6
51163,County,2015,5.0
51163,County,2016,4.9
51165,County,1990,5.1
51165,County,1991,5.9
51165,County,1992,5.2
51165,County,1993,3.6
51165,County,1994,3.0
51165,County,1995,3.1
51165,County,1996,2.7
51165,County,1997,1.7
51165,County,1998,1.3
51165,County,1999,1.3
51165,County,2000,1.7
51165,County,2001,2.4
51165,County,2002,3.5
51165,County,2003,3.2
51165,County,2004,3.1
51165,County,2005,3.0
51165,County,2006,2.4
51165,County,2007,2.5
51165,County,2008,3.3
51165,County,2009,5.9
51165,County,2010,6.7
51165,County,2011,6.0
51165,County,2012,5.7
51165,County,2013,5.1
51165,County,2014,4.7
51165,County,2015,4.1
51165,County,2016,3.5
51167,County,1990,11.5
51167,County,1991,13.1
51167,County,1992,12.7
51167,County,1993,10.8
51167,County,1994,13.2
51167,County,1995,11.0
51167,County,1996,11.4
51167,County,1997,10.1
51167,County,1998,9.1
51167,County,1999,8.2
51167,County,2000,5.2
51167,County,2001,6.4
51167,County,2002,6.3
51167,County,2003,6.2
51167,County,2004,5.9
51167,County,2005,5.8
51167,County,2006,6.0
51167,County,2007,5.1
51167,County,2008,5.8
51167,County,2009,10.5
51167,County,2010,10.2
51167,County,2011,9.5
51167,County,2012,8.6
51167,County,2013,8.5
51167,County,2014,7.9
51167,County,2015,6.5
51167,County,2016,6.5
51169,County,1990,8.0
51169,County,1991,9.0
51169,County,1992,8.7
51169,County,1993,8.2
51169,County,1994,8.7
51169,County,1995,9.0
51169,County,1996,7.5
51169,County,1997,6.8
51169,County,1998,7.7
51169,County,1999,6.5
51169,County,2000,3.9
51169,County,2001,4.6
51169,County,2002,5.3
51169,County,2003,5.5
51169,County,2004,5.7
51169,County,2005,5.3
51169,County,2006,4.9
51169,County,2007,4.6
51169,County,2008,5.4
51169,County,2009,9.5
51169,County,2010,8.5
51169,County,2011,7.3
51169,County,2012,7.5
51169,County,2013,7.0
51169,County,2014,5.8
51169,County,2015,5.1
51169,County,2016,4.9
51171,County,1990,4.8
51171,County,1991,6.3
51171,County,1992,6.3
51171,County,1993,4.1
51171,County,1994,3.6
51171,County,1995,5.8
51171,County,1996,5.0
51171,County,1997,3.3
51171,County,1998,2.7
51171,County,1999,2.8
51171,County,2000,1.8
51171,County,2001,2.4
51171,County,2002,3.1
51171,County,2003,3.9
51171,County,2004,3.4
51171,County,2005,3.1
51171,County,2006,3.0
51171,County,2007,3.2
51171,County,2008,4.7
51171,County,2009,8.2
51171,County,2010,8.2
51171,County,2011,7.1
51171,County,2012,6.4
51171,County,2013,5.6
51171,County,2014,5.0
51171,County,2015,4.3
51171,County,2016,3.7
51173,County,1990,9.8
51173,County,1991,10.0
51173,County,1992,13.2
51173,County,1993,11.9
51173,County,1994,10.3
51173,County,1995,9.7
51173,County,1996,10.8
51173,County,1997,8.1
51173,County,1998,5.5
51173,County,1999,6.0
51173,County,2000,4.4
51173,County,2001,6.4
51173,County,2002,8.1
51173,County,2003,7.6
51173,County,2004,5.3
51173,County,2005,4.7
51173,County,2006,4.7
51173,County,2007,5.4
51173,County,2008,6.1
51173,County,2009,11.1
51173,County,2010,12.1
51173,County,2011,10.9
51173,County,2012,9.6
51173,County,2013,9.0
51173,County,2014,7.8
51173,County,2015,6.5
51173,County,2016,5.8
51175,County,1990,5.1
51175,County,1991,5.4
51175,County,1992,6.6
51175,County,1993,5.5
51175,County,1994,5.3
51175,County,1995,4.3
51175,County,1996,5.0
51175,County,1997,4.1
51175,County,1998,3.1
51175,County,1999,3.2
51175,County,2000,2.8
51175,County,2001,3.2
51175,County,2002,4.2
51175,County,2003,4.4
51175,County,2004,4.3
51175,County,2005,4.2
51175,County,2006,3.7
51175,County,2007,3.6
51175,County,2008,4.8
51175,County,2009,8.0
51175,County,2010,8.6
51175,County,2011,7.7
51175,County,2012,6.3
51175,County,2013,5.6
51175,County,2014,4.9
51175,County,2015,4.0
51175,County,2016,3.9
51177,County,1990,3.9
51177,County,1991,5.9
51177,County,1992,6.1
51177,County,1993,4.6
51177,County,1994,3.7
51177,County,1995,3.5
51177,County,1996,3.2
51177,County,1997,2.8
51177,County,1998,1.8
51177,County,1999,1.6
51177,County,2000,1.7
51177,County,2001,2.1
51177,County,2002,2.9
51177,County,2003,3.1
51177,County,2004,2.9
51177,County,2005,2.7
51177,County,2006,2.5
51177,County,2007,2.5
51177,County,2008,3.4
51177,County,2009,5.6
51177,County,2010,7.0
51177,County,2011,6.7
51177,County,2012,6.1
51177,County,2013,5.8
51177,County,2014,5.4
51177,County,2015,4.6
51177,County,2016,4.0
51179,County,1990,3.2
51179,County,1991,5.0
51179,County,1992,5.3
51179,County,1993,3.4
51179,County,1994,3.1
51179,County,1995,3.1
51179,County,1996,2.7
51179,County,1997,2.1
51179,County,1998,1.6
51179,County,1999,1.5
51179,County,2000,1.7
51179,County,2001,2.2
51179,County,2002,3.0
51179,County,2003,3.1
51179,County,2004,2.9
51179,County,2005,2.7
51179,County,2006,2.5
51179,County,2007,2.6
51179,County,2008,3.4
51179,County,2009,5.5
51179,County,2010,6.5
51179,County,2011,6.2
51179,County,2012,5.8
51179,County,2013,5.6
51179,County,2014,5.3
51179,County,2015,4.5
51179,County,2016,3.8
51181,County,1990,6.5
51181,County,1991,9.3
51181,County,1992,13.1
51181,County,1993,11.3
51181,County,1994,11.8
51181,County,1995,9.5
51181,County,1996,10.4
51181,County,1997,8.6
51181,County,1998,8.0
51181,County,1999,7.7
51181,County,2000,2.9
51181,County,2001,3.3
51181,County,2002,4.5
51181,County,2003,4.6
51181,County,2004,4.2
51181,County,2005,4.8
51181,County,2006,3.4
51181,County,2007,3.4
51181,County,2008,4.5
51181,County,2009,7.5
51181,County,2010,9.0
51181,County,2011,8.5
51181,County,2012,7.8
51181,County,2013,7.3
51181,County,2014,6.2
51181,County,2015,5.2
51181,County,2016,5.4
51183,County,1990,5.8
51183,County,1991,10.4
51183,County,1992,10.9
51183,County,1993,8.4
51183,County,1994,7.5
51183,County,1995,6.3
51183,County,1996,7.5
51183,County,1997,5.4
51183,County,1998,4.0
51183,County,1999,2.9
51183,County,2000,3.7
51183,County,2001,4.7
51183,County,2002,5.8
51183,County,2003,6.9
51183,County,2004,6.0
51183,County,2005,5.9
51183,County,2006,4.5
51183,County,2007,4.5
51183,County,2008,5.8
51183,County,2009,10.1
51183,County,2010,11.4
51183,County,2011,10.5
51183,County,2012,9.7
51183,County,2013,9.2
51183,County,2014,7.8
51183,County,2015,6.8
51183,County,2016,6.2
51185,County,1990,9.4
51185,County,1991,11.9
51185,County,1992,13.6
51185,County,1993,13.2
51185,County,1994,13.9
51185,County,1995,10.3
51185,County,1996,9.7
51185,County,1997,8.7
51185,County,1998,8.6
51185,County,1999,7.0
51185,County,2000,5.1
51185,County,2001,4.9
51185,County,2002,5.8
51185,County,2003,5.4
51185,County,2004,4.8
51185,County,2005,4.6
51185,County,2006,4.0
51185,County,2007,4.5
51185,County,2008,4.4
51185,County,2009,7.5
51185,County,2010,8.8
51185,County,2011,7.9
51185,County,2012,8.2
51185,County,2013,8.6
51185,County,2014,8.2
51185,County,2015,7.5
51185,County,2016,7.5
51187,County,1990,7.3
51187,County,1991,9.7
51187,County,1992,10.6
51187,County,1993,6.8
51187,County,1994,5.9
51187,County,1995,5.7
51187,County,1996,5.1
51187,County,1997,4.3
51187,County,1998,2.9
51187,County,1999,2.6
51187,County,2000,2.1
51187,County,2001,2.8
51187,County,2002,4.0
51187,County,2003,4.0
51187,County,2004,3.4
51187,County,2005,3.1
51187,County,2006,2.8
51187,County,2007,3.0
51187,County,2008,4.4
51187,County,2009,7.5
51187,County,2010,8.1
51187,County,2011,7.4
51187,County,2012,6.7
51187,County,2013,6.1
51187,County,2014,5.6
51187,County,2015,4.7
51187,County,2016,4.0
51191,County,1990,8.1
51191,County,1991,7.2
51191,County,1992,7.9
51191,County,1993,6.8
51191,County,1994,6.8
51191,County,1995,7.3
51191,County,1996,7.8
51191,County,1997,5.9
51191,County,1998,5.0
51191,County,1999,4.5
51191,County,2000,3.6
51191,County,2001,5.1
51191,County,2002,6.1
51191,County,2003,5.4
51191,County,2004,4.9
51191,County,2005,4.5
51191,County,2006,4.2
51191,County,2007,4.5
51191,County,2008,4.9
51191,County,2009,8.5
51191,County,2010,7.9
51191,County,2011,7.1
51191,County,2012,6.7
51191,County,2013,6.3
51191,County,2014,5.7
