fips,area_type,year,month,seasonally_adjusted_unemployment_rate,labor_force
46,State,2001,02,2.8,410503
46,State,2001,03,2.9,411221
46,State,2001,04,2.9,411887
46,State,2001,05,3.0,412448
46,State,2001,06,3.1,412884
46,State,2001,07,3.2,413245
46,State,2001,08,3.2,413570
46,State,2001,09,3.3,413855
46,State,2001,10,3.3,414104
46,State,2001,11,3.4,414357
46,State,2001,12,3.4,414641
46,State,2002,01,3.4,414957
46,State,2002,02,3.4,415306
46,State,2002,03,3.3,415702
46,State,2002,04,3.3,416157
46,State,2002,05,3.2,416667
46,State,2002,06,3.1,417206
46,State,2002,07,3.0,417739
46,State,2002,08,3.0,418257
46,State,2002,09,3.1,418800
46,State,2002,10,3.1,419346
46,State,2002,11,3.2,419869
46,State,2002,12,3.3,420350
46,State,2003,01,3.3,420768
46,State,2003,02,3.4,421118
46,State,2003,03,3.5,421445
46,State,2003,04,3.5,421798
46,State,2003,05,3.5,422192
46,State,2003,06,3.6,422629
46,State,2003,07,3.6,423104
46,State,2003,08,3.6,423583
46,State,2003,09,3.6,424033
46,State,2003,10,3.6,424441
46,State,2003,11,3.6,424810
46,State,2003,12,3.6,425166
46,State,2004,01,3.6,425555
46,State,2004,02,3.6,425986
46,State,2004,03,3.6,426408
46,State,2004,04,3.6,426799
46,State,2004,05,3.7,427176
46,State,2004,06,3.7,427541
46,State,2004,07,3.7,427857
46,State,2004,08,3.8,428124
46,State,2004,09,3.8,428351
46,State,2004,10,3.8,428572
46,State,2004,11,3.8,428813
46,State,2004,12,3.9,429084
46,State,2005,01,3.9,429369
46,State,2005,02,4.0,429660
46,State,2005,03,4.0,429930
46,State,2005,04,4.0,430147
46,State,2005,05,4.0,430284
46,State,2005,06,3.9,430337
46,State,2005,07,3.8,430386
46,State,2005,08,3.8,430494
46,State,2005,09,3.7,430654
46,State,2005,10,3.6,430842
46,State,2005,11,3.5,431011
46,State,2005,12,3.4,431134
46,State,2006,01,3.2,431266
46,State,2006,02,3.1,431488
46,State,2006,03,3.0,431893
46,State,2006,04,3.0,432537
46,State,2006,05,3.0,433398
46,State,2006,06,3.1,434417
46,State,2006,07,3.1,435485
46,State,2006,08,3.2,436479
46,State,2006,09,3.2,437365
46,State,2006,10,3.2,438126
46,State,2006,11,3.2,438778
46,State,2006,12,3.1,439371
46,State,2007,01,3.0,439929
46,State,2007,02,3.0,440484
46,State,2007,03,2.9,441070
46,State,2007,04,2.8,441687
46,State,2007,05,2.8,442312
46,State,2007,06,2.8,442898
46,State,2007,07,2.8,443370
46,State,2007,08,2.8,443693
46,State,2007,09,2.8,443901
46,State,2007,10,2.8,444046
46,State,2007,11,2.7,444206
46,State,2007,12,2.7,444428
46,State,2008,01,2.6,444731
46,State,2008,02,2.6,445075
46,State,2008,03,2.6,445420
46,State,2008,04,2.7,445756
46,State,2008,05,2.8,446108
46,State,2008,06,2.9,446504
46,State,2008,07,3.1,446942
46,State,2008,08,3.2,447413
46,State,2008,09,3.4,447868
46,State,2008,10,3.5,448295
46,State,2008,11,3.8,448667
46,State,2008,12,4.0,448949
46,State,2009,01,4.3,449099
46,State,2009,02,4.6,449102
46,State,2009,03,4.9,448908
46,State,2009,04,5.0,448473
46,State,2009,05,5.1,447802
46,State,2009,06,5.1,446949
46,State,2009,07,5.0,446020
46,State,2009,08,5.0,445097
46,State,2009,09,5.0,444219
46,State,2009,10,5.0,443441
46,State,2009,11,5.1,442794
46,State,2009,12,5.1,442290
46,State,2010,01,5.2,441904
46,State,2010,02,5.1,441591
46,State,2010,03,5.1,441343
46,State,2010,04,5.0,441163
46,State,2010,05,4.9,441033
46,State,2010,06,4.9,440945
46,State,2010,07,4.9,440904
46,State,2010,08,4.9,440924
46,State,2010,09,4.9,441001
46,State,2010,10,4.9,441105
46,State,2010,11,4.9,441203
46,State,2010,12,5.0,441260
46,State,2011,01,5.0,441387
46,State,2011,02,5.0,441270
46,State,2011,03,5.0,441083
46,State,2011,04,4.9,440873
46,State,2011,05,4.8,440716
46,State,2011,06,4.7,440623
46,State,2011,07,4.7,440610
46,State,2011,08,4.6,440684
46,State,2011,09,4.6,440818
46,State,2011,10,4.5,440956
46,State,2011,11,4.4,441074
46,State,2011,12,4.4,441174
46,State,2012,01,4.3,441296
46,State,2012,02,4.3,441463
46,State,2012,03,4.3,441678
46,State,2012,04,4.3,441929
46,State,2012,05,4.3,442202
46,State,2012,06,4.3,442493
46,State,2012,07,4.4,442771
46,State,2012,08,4.3,442992
46,State,2012,09,4.3,443175
46,State,2012,10,4.2,443352
46,State,2012,11,4.1,443499
46,State,2012,12,4.0,443603
46,State,2013,01,3.9,443692
46,State,2013,02,3.9,443780
46,State,2013,03,3.8,443901
46,State,2013,04,3.8,444082
46,State,2013,05,3.8,444316
46,State,2013,06,3.8,444623
46,State,2013,07,3.8,444984
46,State,2013,08,3.7,445380
46,State,2013,09,3.7,445779
46,State,2013,10,3.7,446152
46,State,2013,11,3.6,446504
46,State,2013,12,3.6,446849
46,State,2014,01,3.5,447167
46,State,2014,02,3.5,447463
46,State,2014,03,3.5,447744
46,State,2014,04,3.5,448015
46,State,2014,05,3.4,448285
46,State,2014,06,3.4,448548
46,State,2014,07,3.4,448826
46,State,2014,08,3.3,449140
46,State,2014,09,3.3,449459
46,State,2014,10,3.4,449781
46,State,2014,11,3.4,450110
46,State,2014,12,3.3,450445
46,State,2015,01,3.3,450805
46,State,2015,02,3.3,451204
46,State,2015,03,3.2,451624
46,State,2015,04,3.2,452014
46,State,2015,05,3.2,452337
46,State,2015,06,3.2,452569
46,State,2015,07,3.2,452700
46,State,2015,08,3.1,452765
46,State,2015,09,3.1,452831
46,State,2015,10,3.0,452914
46,State,2015,11,3.0,453006
46,State,2015,12,2.9,453087
46,State,2016,01,2.8,453737
46,State,2016,02,2.7,454451
46,State,2016,03,2.5,454451
46,State,2016,04,2.5,454468
46,State,2016,05,2.5,454823
46,State,2016,06,2.7,456145
46,State,2016,07,2.8,457092
47,State,1976,01,6.2,1802927
47,State,1976,02,6.1,1808922
47,State,1976,03,6.0,1817285
47,State,1976,04,5.9,1827389
47,State,1976,05,5.8,1839204
47,State,1976,06,5.8,1852360
47,State,1976,07,5.9,1865898
47,State,1976,08,6.0,1878081
47,State,1976,09,6.1,1887726
47,State,1976,10,6.3,1894838
47,State,1976,11,6.4,1900586
47,State,1976,12,6.5,1906139
47,State,1977,01,6.6,1912594
47,State,1977,02,6.6,1919722
47,State,1977,03,6.6,1926745
47,State,1977,04,6.5,1932952
47,State,1977,05,6.4,1937661
47,State,1977,06,6.2,1940628
47,State,1977,07,6.1,1942835
47,State,1977,08,6.0,1945822
47,State,1977,09,6.0,1949907
47,State,1977,10,6.0,1954296
47,State,1977,11,5.9,1958182
47,State,1977,12,5.9,1960945
47,State,1978,01,5.8,1962803
47,State,1978,02,5.8,1964290
47,State,1978,03,5.7,1965722
47,State,1978,04,5.7,1967253
47,State,1978,05,5.7,1969591
47,State,1978,06,5.8,1972838
47,State,1978,07,5.9,1976717
47,State,1978,08,5.9,1981359
47,State,1978,09,6.0,1987470
47,State,1978,10,5.9,1995467
47,State,1978,11,5.8,2004416
47,State,1978,12,5.7,2012788
47,State,1979,01,5.6,2019500
47,State,1979,02,5.6,2024344
47,State,1979,03,5.6,2027880
47,State,1979,04,5.7,2031218
47,State,1979,05,5.8,2035124
47,State,1979,06,5.9,2040042
47,State,1979,07,6.0,2046046
47,State,1979,08,6.0,2052581
47,State,1979,09,6.0,2059031
47,State,1979,10,6.0,2064865
47,State,1979,11,5.9,2069811
47,State,1979,12,6.0,2073746
47,State,1980,01,6.1,2076125
47,State,1980,02,6.3,2077100
47,State,1980,03,6.6,2077608
47,State,1980,04,6.9,2078340
47,State,1980,05,7.3,2079899
47,State,1980,06,7.7,2082819
47,State,1980,07,7.9,2086048
47,State,1980,08,8.0,2088388
47,State,1980,09,8.1,2089388
47,State,1980,10,8.1,2089600
47,State,1980,11,8.2,2090729
47,State,1980,12,8.3,2094968
47,State,1981,01,8.4,2102880
47,State,1981,02,8.5,2112681
47,State,1981,03,8.5,2121504
47,State,1981,04,8.5,2126532
47,State,1981,05,8.4,2126252
47,State,1981,06,8.4,2121413
47,State,1981,07,8.5,2114426
47,State,1981,08,8.8,2107546
47,State,1981,09,9.1,2102229
47,State,1981,10,9.5,2099544
47,State,1981,11,9.9,2098969
47,State,1981,12,10.3,2099977
47,State,1982,01,10.7,2102425
47,State,1982,02,11.0,2106757
47,State,1982,03,11.2,2112608
47,State,1982,04,11.3,2119519
47,State,1982,05,11.4,2126686
47,State,1982,06,11.5,2132848
47,State,1982,07,11.6,2138111
47,State,1982,08,11.8,2143234
47,State,1982,09,12.2,2148506
47,State,1982,10,12.5,2153320
47,State,1982,11,12.8,2157222
47,State,1982,12,12.9,2159071
47,State,1983,01,12.9,2158804
47,State,1983,02,12.8,2157453
47,State,1983,03,12.6,2156682
47,State,1983,04,12.3,2158722
47,State,1983,05,12.1,2164468
47,State,1983,06,11.9,2173322
47,State,1983,07,11.6,2183440
47,State,1983,08,11.3,2192481
47,State,1983,09,10.9,2198848
47,State,1983,10,10.5,2202060
47,State,1983,11,10.1,2202883
47,State,1983,12,9.8,2202888
47,State,1984,01,9.4,2203785
47,State,1984,02,9.1,2206549
47,State,1984,03,8.9,2211755
47,State,1984,04,8.8,2218222
47,State,1984,05,8.7,2224860
47,State,1984,06,8.6,2230506
47,State,1984,07,8.6,2233895
47,State,1984,08,8.4,2235231
47,State,1984,09,8.3,2235799
47,State,1984,10,8.1,2237069
47,State,1984,11,8.0,2240243
47,State,1984,12,7.9,2245520
47,State,1985,01,7.9,2251416
47,State,1985,02,7.9,2256072
47,State,1985,03,8.0,2257894
47,State,1985,04,8.0,2256951
47,State,1985,05,8.1,2254480
47,State,1985,06,8.1,2252281
47,State,1985,07,8.0,2252167
47,State,1985,08,7.9,2254785
47,State,1985,09,7.8,2259529
47,State,1985,10,7.8,2265335
47,State,1985,11,7.8,2270943
47,State,1985,12,7.9,2275304
47,State,1986,01,8.0,2278742
47,State,1986,02,8.1,2282361
47,State,1986,03,8.2,2286527
47,State,1986,04,8.1,2291337
47,State,1986,05,8.0,2296311
47,State,1986,06,7.9,2301447
47,State,1986,07,7.8,2306594
47,State,1986,08,7.8,2311134
47,State,1986,09,7.8,2314711
47,State,1986,10,7.8,2317334
47,State,1986,11,7.7,2318957
47,State,1986,12,7.6,2320752
47,State,1987,01,7.4,2323490
47,State,1987,02,7.3,2326723
47,State,1987,03,7.2,2330555
47,State,1987,04,7.0,2334511
47,State,1987,05,6.9,2337724
47,State,1987,06,6.7,2339660
47,State,1987,07,6.5,2340504
47,State,1987,08,6.3,2341009
47,State,1987,09,6.1,2342008
47,State,1987,10,6.0,2343608
47,State,1987,11,5.9,2345484
47,State,1987,12,5.9,2346615
47,State,1988,01,5.8,2345785
47,State,1988,02,5.8,2343427
47,State,1988,03,5.8,2340476
47,State,1988,04,5.8,2338227
47,State,1988,05,5.8,2337987
47,State,1988,06,5.8,2339958
47,State,1988,07,5.9,2343606
47,State,1988,08,5.9,2348411
47,State,1988,09,5.9,2353354
47,State,1988,10,5.9,2357282
47,State,1988,11,5.8,2359789
47,State,1988,12,5.6,2360672
47,State,1989,01,5.3,2360469
47,State,1989,02,5.1,2359773
47,State,1989,03,5.0,2359517
47,State,1989,04,4.9,2360363
47,State,1989,05,4.9,2362511
47,State,1989,06,5.0,2365971
47,State,1989,07,5.1,2369920
47,State,1989,08,5.1,2373474
47,State,1989,09,5.2,2376309
47,State,1989,10,5.2,2378905
47,State,1989,11,5.1,2381408
47,State,1989,12,5.0,2384559
47,State,1990,01,5.0,2388677
47,State,1990,02,5.0,2393027
47,State,1990,03,5.0,2396700
47,State,1990,04,5.1,2398985
47,State,1990,05,5.1,2399956
47,State,1990,06,5.2,2399487
47,State,1990,07,5.3,2398238
47,State,1990,08,5.4,2396955
47,State,1990,09,5.5,2396061
47,State,1990,10,5.7,2395956
47,State,1990,11,6.0,2397403
47,State,1990,12,6.3,2400050
47,State,1991,01,6.5,2403375
47,State,1991,02,6.7,2407376
47,State,1991,03,6.8,2410887
47,State,1991,04,6.9,2413204
47,State,1991,05,6.9,2414519
47,State,1991,06,6.8,2415468
47,State,1991,07,6.8,2416360
47,State,1991,08,6.8,2417378
47,State,1991,09,6.8,2418759
47,State,1991,10,6.8,2420331
47,State,1991,11,6.8,2421954
47,State,1991,12,6.8,2423549
47,State,1992,01,6.8,2425873
47,State,1992,02,6.7,2429355
47,State,1992,03,6.6,2434483
47,State,1992,04,6.6,2441260
47,State,1992,05,6.5,2448254
47,State,1992,06,6.4,2454753
47,State,1992,07,6.4,2460944
47,State,1992,08,6.4,2466700
47,State,1992,09,6.4,2471368
47,State,1992,10,6.4,2475185
47,State,1992,11,6.4,2478186
47,State,1992,12,6.4,2480936
47,State,1993,01,6.4,2484244
47,State,1993,02,6.3,2488716
47,State,1993,03,6.3,2495303
47,State,1993,04,6.2,2504184
47,State,1993,05,6.1,2514514
47,State,1993,06,6.0,2524851
47,State,1993,07,5.8,2533510
47,State,1993,08,5.6,2540641
47,State,1993,09,5.4,2548338
47,State,1993,10,5.3,2558152
47,State,1993,11,5.2,2570542
47,State,1993,12,5.2,2585283
47,State,1994,01,5.1,2600647
47,State,1994,02,5.1,2614560
47,State,1994,03,5.0,2626065
47,State,1994,04,5.0,2635219
47,State,1994,05,4.9,2643545
47,State,1994,06,4.8,2652621
47,State,1994,07,4.8,2663539
47,State,1994,08,4.8,2676166
47,State,1994,09,4.7,2689233
47,State,1994,10,4.6,2700995
47,State,1994,11,4.6,2710784
47,State,1994,12,4.5,2718015
47,State,1995,01,4.5,2722576
47,State,1995,02,4.7,2725493
47,State,1995,03,4.9,2727673
47,State,1995,04,5.1,2729694
47,State,1995,05,5.3,2732326
47,State,1995,06,5.4,2735382
47,State,1995,07,5.5,2738209
47,State,1995,08,5.4,2739924
47,State,1995,09,5.4,2740364
47,State,1995,10,5.3,2740019
47,State,1995,11,5.2,2739515
47,State,1995,12,5.2,2739693
47,State,1996,01,5.1,2741664
47,State,1996,02,5.1,2745824
47,State,1996,03,5.1,2751372
47,State,1996,04,5.1,2756982
47,State,1996,05,5.0,2761869
47,State,1996,06,4.9,2766499
47,State,1996,07,4.9,2771582
47,State,1996,08,5.0,2777193
47,State,1996,09,5.1,2782311
47,State,1996,10,5.3,2785934
47,State,1996,11,5.5,2787654
47,State,1996,12,5.6,2787367
47,State,1997,01,5.6,2785586
47,State,1997,02,5.6,2783448
47,State,1997,03,5.5,2782302
47,State,1997,04,5.4,2783371
47,State,1997,05,5.4,2785844
47,State,1997,06,5.4,2788207
47,State,1997,07,5.4,2789769
47,State,1997,08,5.3,2790283
47,State,1997,09,5.1,2789477
47,State,1997,10,4.9,2787913
47,State,1997,11,4.7,2786110
47,State,1997,12,4.5,2785217
47,State,1998,01,4.4,2785835
47,State,1998,02,4.3,2787984
47,State,1998,03,4.3,2791260
47,State,1998,04,4.3,2795482
47,State,1998,05,4.3,2800844
47,State,1998,06,4.3,2807314
47,State,1998,07,4.3,2814462
47,State,1998,08,4.3,2822270
47,State,1998,09,4.3,2830787
47,State,1998,10,4.3,2839180
47,State,1998,11,4.3,2846137
47,State,1998,12,4.2,2851093
47,State,1999,01,4.2,2853795
47,State,1999,02,4.1,2854766
47,State,1999,03,4.1,2854881
47,State,1999,04,4.0,2854767
47,State,1999,05,3.9,2854631
47,State,1999,06,3.9,2854633
47,State,1999,07,3.9,2854435
47,State,1999,08,3.9,2853565
47,State,1999,09,3.9,2852335
47,State,1999,10,3.9,2851289
47,State,1999,11,3.8,2851111
47,State,1999,12,3.8,2851488
47,State,2000,01,3.7,2851929
47,State,2000,02,3.7,2851652
47,State,2000,03,3.7,2850225
47,State,2000,04,3.8,2847559
47,State,2000,05,3.8,2843954
47,State,2000,06,3.9,2839989
47,State,2000,07,3.9,2836627
47,State,2000,08,3.9,2835089
47,State,2000,09,3.9,2835716
47,State,2000,10,3.9,2838489
47,State,2000,11,3.9,2843068
47,State,2000,12,3.9,2848337
47,State,2001,01,3.9,2852813
47,State,2001,02,3.9,2855395
47,State,2001,03,4.0,2855764
47,State,2001,04,4.1,2854338
47,State,2001,05,4.2,2852717
47,State,2001,06,4.3,2852255
47,State,2001,07,4.5,2854036
47,State,2001,08,4.7,2858086
47,State,2001,09,5.0,2864111
47,State,2001,10,5.3,2871591
47,State,2001,11,5.5,2879298
47,State,2001,12,5.7,2886522
47,State,2002,01,5.8,2892669
47,State,2002,02,5.8,2897314
47,State,2002,03,5.6,2900264
47,State,2002,04,5.5,2902520
47,State,2002,05,5.3,2904916
47,State,2002,06,5.1,2907692
47,State,2002,07,4.9,2910354
47,State,2002,08,4.8,2912378
47,State,2002,09,4.8,2913571
47,State,2002,10,4.8,2913586
47,State,2002,11,4.9,2913192
47,State,2002,12,5.0,2913259
47,State,2003,01,5.2,2914975
47,State,2003,02,5.3,2918528
47,State,2003,03,5.5,2922521
47,State,2003,04,5.7,2924841
47,State,2003,05,5.8,2923970
47,State,2003,06,5.9,2920391
47,State,2003,07,5.9,2915187
47,State,2003,08,5.9,2909496
47,State,2003,09,5.8,2904222
47,State,2003,10,5.7,2900154
47,State,2003,11,5.6,2897148
47,State,2003,12,5.4,2894242
47,State,2004,01,5.3,2890727
47,State,2004,02,5.2,2886725
47,State,2004,03,5.1,2883528
47,State,2004,04,5.1,2881710
47,State,2004,05,5.1,2881082
47,State,2004,06,5.2,2880972
47,State,2004,07,5.3,2880706
47,State,2004,08,5.4,2879741
47,State,2004,09,5.5,2877762
47,State,2004,10,5.6,2874876
47,State,2004,11,5.7,2871680
47,State,2004,12,5.8,2869608
47,State,2005,01,5.8,2869481
47,State,2005,02,5.9,2871336
47,State,2005,03,5.8,2875144
47,State,2005,04,5.8,2880454
47,State,2005,05,5.7,2886876
47,State,2005,06,5.5,2893814
47,State,2005,07,5.4,2901001
47,State,2005,08,5.3,2908594
47,State,2005,09,5.3,2916900
47,State,2005,10,5.3,2925954
47,State,2005,11,5.3,2936004
47,State,2005,12,5.3,2947031
47,State,2006,01,5.3,2959257
47,State,2006,02,5.3,2972993
47,State,2006,03,5.3,2988204
47,State,2006,04,5.4,3004254
47,State,2006,05,5.4,3020260
47,State,2006,06,5.4,3035005
47,State,2006,07,5.4,3048109
47,State,2006,08,5.3,3059183
47,State,2006,09,5.2,3067936
47,State,2006,10,5.0,3074234
47,State,2006,11,4.8,3077698
47,State,2006,12,4.7,3077954
47,State,2007,01,4.5,3075203
47,State,2007,02,4.4,3070203
47,State,2007,03,4.3,3063904
47,State,2007,04,4.3,3058101
47,State,2007,05,4.3,3054371
47,State,2007,06,4.4,3053423
47,State,2007,07,4.6,3055095
47,State,2007,08,4.8,3058508
47,State,2007,09,5.1,3062062
47,State,2007,10,5.3,3064007
47,State,2007,11,5.4,3063258
47,State,2007,12,5.5,3060035
47,State,2008,01,5.6,3055330
47,State,2008,02,5.6,3050914
47,State,2008,03,5.8,3048086
47,State,2008,04,6.0,3047367
47,State,2008,05,6.3,3048359
47,State,2008,06,6.6,3050190
47,State,2008,07,6.8,3051638
47,State,2008,08,7.1,3052186
47,State,2008,09,7.3,3052312
47,State,2008,10,7.6,3053063
47,State,2008,11,8.1,3054890
47,State,2008,12,8.7,3057566
47,State,2009,01,9.3,3060476
47,State,2009,02,10.0,3063128
47,State,2009,03,10.5,3064845
47,State,2009,04,10.8,3064689
47,State,2009,05,11.0,3061737
47,State,2009,06,11.1,3056137
47,State,2009,07,11.0,3048584
47,State,2009,08,10.9,3040622
47,State,2009,09,10.8,3034452
47,State,2009,10,10.7,3031892
47,State,2009,11,10.6,3034613
47,State,2009,12,10.5,3042695
47,State,2010,01,10.4,3053815
47,State,2010,02,10.3,3064520
47,State,2010,03,10.1,3072812
47,State,2010,04,9.8,3078522
47,State,2010,05,9.6,3082357
47,State,2010,06,9.4,3085590
47,State,2010,07,9.2,3089378
47,State,2010,08,9.2,3094267
47,State,2010,09,9.3,3099808
47,State,2010,10,9.4,3105572
47,State,2010,11,9.5,3111056
47,State,2010,12,9.5,3115813
47,State,2011,01,9.4,3118472
47,State,2011,02,9.4,3121478
47,State,2011,03,9.2,3122489
47,State,2011,04,9.1,3121631
47,State,2011,05,9.1,3120156
47,State,2011,06,9.0,3119221
47,State,2011,07,8.9,3119424
47,State,2011,08,8.8,3120327
47,State,2011,09,8.7,3120494
47,State,2011,10,8.5,3118568
47,State,2011,11,8.3,3113517
47,State,2011,12,8.1,3105785
47,State,2012,01,8.0,3097283
47,State,2012,02,7.8,3090444
47,State,2012,03,7.8,3086755
47,State,2012,04,7.8,3085878
47,State,2012,05,7.9,3087229
47,State,2012,06,7.9,3089570
47,State,2012,07,7.8,3091741
47,State,2012,08,7.8,3093355
47,State,2012,09,7.7,3094522
47,State,2012,10,7.7,3094766
47,State,2012,11,7.7,3093860
47,State,2012,12,7.8,3091672
47,State,2013,01,7.9,3088157
47,State,2013,02,8.0,3083771
47,State,2013,03,8.0,3079156
47,State,2013,04,8.0,3074910
47,State,2013,05,7.9,3070684
47,State,2013,06,7.8,3065881
47,State,2013,07,7.8,3060259
47,State,2013,08,7.7,3053056
47,State,2013,09,7.5,3044650
47,State,2013,10,7.3,3036605
47,State,2013,11,7.1,3030149
47,State,2013,12,6.9,3025657
47,State,2014,01,6.7,3022973
47,State,2014,02,6.6,3021665
47,State,2014,03,6.5,3021275
47,State,2014,04,6.5,3021298
47,State,2014,05,6.5,3021484
47,State,2014,06,6.5,3022197
47,State,2014,07,6.5,3023530
47,State,2014,08,6.5,3026073
47,State,2014,09,6.5,3029946
47,State,2014,10,6.4,3034491
47,State,2014,11,6.3,3039380
47,State,2014,12,6.2,3044706
47,State,2015,01,6.1,3049973
47,State,2015,02,6.0,3054312
47,State,2015,03,6.0,3056802
47,State,2015,04,5.9,3057105
47,State,2015,05,5.8,3055469
47,State,2015,06,5.7,3052871
47,State,2015,07,5.6,3051138
47,State,2015,08,5.6,3051584
47,State,2015,09,5.6,3054278
47,State,2015,10,5.6,3058556
47,State,2015,11,5.6,3063328
47,State,2015,12,5.6,3068336
47,State,2016,01,5.4,3092211
47,State,2016,02,4.9,3121396
47,State,2016,03,4.5,3138742
47,State,2016,04,4.3,3147661
47,State,2016,05,4.1,3145213
47,State,2016,06,4.1,3133200
47,State,2016,07,4.3,3125684
48,State,1976,01,5.9,5576299
48,State,1976,02,5.9,5599820
48,State,1976,03,5.9,5628251
48,State,1976,04,5.9,5658848
48,State,1976,05,5.9,5689513
48,State,1976,06,5.8,5716864
48,State,1976,07,5.8,5738224
48,State,1976,08,5.7,5753753
48,State,1976,09,5.7,5766866
48,State,1976,10,5.7,5780808
48,State,1976,11,5.7,5798108
48,State,1976,12,5.7,5818978
48,State,1977,01,5.7,5842321
48,State,1977,02,5.6,5865186
48,State,1977,03,5.5,5884800
48,State,1977,04,5.4,5900957
48,State,1977,05,5.3,5915879
48,State,1977,06,5.2,5932547
48,State,1977,07,5.2,5952748
48,State,1977,08,5.2,5976839
48,State,1977,09,5.2,6003107
48,State,1977,10,5.2,6028988
48,State,1977,11,5.2,6052701
48,State,1977,12,5.2,6073692
48,State,1978,01,5.1,6092932
48,State,1978,02,5.0,6112181
48,State,1978,03,4.9,6132453
48,State,1978,04,4.8,6153465
48,State,1978,05,4.8,6174880
48,State,1978,06,4.7,6196470
48,State,1978,07,4.7,6218909
48,State,1978,08,4.7,6242464
48,State,1978,09,4.7,6266623
48,State,1978,10,4.7,6291108
48,State,1978,11,4.7,6314667
48,State,1978,12,4.6,6335790
48,State,1979,01,4.5,6353755
48,State,1979,02,4.4,6369510
48,State,1979,03,4.3,6385194
48,State,1979,04,4.3,6403515
48,State,1979,05,4.3,6425524
48,State,1979,06,4.3,6450557
48,State,1979,07,4.4,6476832
48,State,1979,08,4.3,6502988
48,State,1979,09,4.3,6528731
48,State,1979,10,4.3,6553462
48,State,1979,11,4.3,6577483
48,State,1979,12,4.4,6601526
48,State,1980,01,4.6,6625525
48,State,1980,02,4.8,6648866
48,State,1980,03,5.0,6671231
48,State,1980,04,5.2,6692015
48,State,1980,05,5.3,6711639
48,State,1980,06,5.3,6731984
48,State,1980,07,5.4,6753975
48,State,1980,08,5.3,6778050
48,State,1980,09,5.3,6804268
48,State,1980,10,5.3,6832633
48,State,1980,11,5.2,6862758
48,State,1980,12,5.2,6894557
48,State,1981,01,5.2,6927428
48,State,1981,02,5.2,6959901
48,State,1981,03,5.2,6990654
48,State,1981,04,5.2,7018408
48,State,1981,05,5.2,7042340
48,State,1981,06,5.2,7062787
48,State,1981,07,5.3,7081219
48,State,1981,08,5.3,7099124
48,State,1981,09,5.3,7117828
48,State,1981,10,5.4,7138637
48,State,1981,11,5.5,7161466
48,State,1981,12,5.6,7186747
48,State,1982,01,5.7,7214348
48,State,1982,02,5.9,7244352
48,State,1982,03,6.0,7275788
48,State,1982,04,6.2,7307515
48,State,1982,05,6.4,7338594
48,State,1982,06,6.7,7368073
48,State,1982,07,6.9,7396728
48,State,1982,08,7.2,7426369
48,State,1982,09,7.5,7457777
48,State,1982,10,7.8,7490163
48,State,1982,11,8.0,7521728
48,State,1982,12,8.3,7548406
48,State,1983,01,8.4,7568837
48,State,1983,02,8.5,7584064
48,State,1983,03,8.4,7596550
48,State,1983,04,8.3,7610300
48,State,1983,05,8.2,7627257
48,State,1983,06,8.1,7646452
48,State,1983,07,8.0,7664993
48,State,1983,08,7.8,7679578
48,State,1983,09,7.7,7688144
48,State,1983,10,7.4,7690823
48,State,1983,11,7.2,7690525
48,State,1983,12,7.0,7691553
48,State,1984,01,6.7,7696086
48,State,1984,02,6.5,7703732
48,State,1984,03,6.3,7713529
48,State,1984,04,6.2,7722765
48,State,1984,05,5.9,7850033
48,State,1984,06,5.8,7891307
48,State,1984,07,5.8,7905745
48,State,1984,08,5.8,7913382
48,State,1984,09,5.9,7922217
48,State,1984,10,6.0,7935695
48,State,1984,11,6.2,7954024
48,State,1984,12,6.3,7974901
48,State,1985,01,6.4,7994690
48,State,1985,02,6.6,8010588
48,State,1985,03,6.7,8020395
48,State,1985,04,6.8,8024744
48,State,1985,05,6.9,8026548
48,State,1985,06,7.1,8029160
48,State,1985,07,7.2,8034782
48,State,1985,08,7.2,8042165
48,State,1985,09,7.3,8049573
48,State,1985,10,7.3,8056228
48,State,1985,11,7.4,8062351
48,State,1985,12,7.5,8069623
48,State,1986,01,7.7,8081073
48,State,1986,02,8.0,8098653
48,State,1986,03,8.3,8120793
48,State,1986,04,8.6,8144746
48,State,1986,05,8.8,8166720
48,State,1986,06,8.9,8184858
48,State,1986,07,9.0,8199202
48,State,1986,08,9.1,8210509
48,State,1986,09,9.2,8219702
48,State,1986,10,9.2,8226659
48,State,1986,11,9.2,8231095
48,State,1986,12,9.1,8234015
48,State,1987,01,9.0,8236063
48,State,1987,02,8.9,8237722
48,State,1987,03,8.8,8241499
48,State,1987,04,8.6,8247965
48,State,1987,05,8.5,8256083
48,State,1987,06,8.5,8264736
48,State,1987,07,8.4,8272673
48,State,1987,08,8.3,8279470
48,State,1987,09,8.2,8285212
48,State,1987,10,8.1,8290380
48,State,1987,11,8.0,8295121
48,State,1987,12,8.0,8299028
48,State,1988,01,7.9,8301421
48,State,1988,02,7.7,8302716
48,State,1988,03,7.6,8303703
48,State,1988,04,7.5,8305739
48,State,1988,05,7.4,8310509
48,State,1988,06,7.3,8318364
48,State,1988,07,7.3,8328738
48,State,1988,08,7.2,8341311
48,State,1988,09,7.2,8355240
48,State,1988,10,7.1,8368714
48,State,1988,11,7.0,8380767
48,State,1988,12,7.0,8390111
48,State,1989,01,6.9,8396309
48,State,1989,02,6.8,8400039
48,State,1989,03,6.7,8403102
